StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ID,1_interesting_1,2_interesting_2,3_interesting_3,4_interesting_4,5_interesting_5,6_interesting_6,7_interesting_7,8_interesting_8,9_interesting_9,10_interesting_10,11_interesting_11,12_interesting_12,13_interesting_13,14_interesting_14,15_interesting_15,16_interesting_16,17_interesting_17,18_interesting_18,19_interesting_19,20_interesting_20,21_interesting_21,22_interesting_22,23_interesting_23,24_interesting_24,25_interesting_25,26_interesting_26,27_interesting_27,28_interesting_28,29_interesting_29,30_interesting_30,31_interesting_31,32_interesting_32,33_interesting_33,34_interesting_34,35_interesting_35,36_interesting_36,37_interesting_37,38_interesting_38,39_interesting_39,40_interesting_40,Age,Gender,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_6_TEXT,Education,screener1_nicks,Income,Party,Party_6_TEXT,screener2_1,screener2_2,screener2_3,screener2_4,screener2_5,screener2_6,Social_Conserv,Economic_Conserv,god,Q215,Q216,Q217,screener3_1,screener3_2,screener3_3,screener3_4,screener3_5,screener3_6,screener3_7,screener3_8,screener3_9,screener3_9_TEXT,1_belief1_1,1_belief2_1,2_belief1_2,2_belief2_2,3_belief1_3,3_belief2_3,4_belief1_4,4_belief2_4,5_belief1_5,5_belief2_5,6_belief1_6,6_belief2_6,7_belief1_7,7_belief2_7,8_belief1_8,8_belief2_8,9_belief1_9,9_belief2_9,10_belief1_10,10_belief2_10,11_belief1_11,11_belief2_11,12_belief1_12,12_belief2_12,13_belief1_13,13_belief2_13,14_belief1_14,14_belief2_14,15_belief1_15,15_belief2_15,16_belief1_16,16_belief2_16,17_belief1_17,17_belief2_17,18_belief1_18,18_belief2_18,19_belief1_19,19_belief2_19,20_belief1_20,20_belief2_20,21_belief1_21,21_belief2_21,22_belief1_22,22_belief2_22,23_belief1_23,23_belief2_23,24_belief1_24,24_belief2_24,25_belief1_25,25_belief2_25,26_belief1_26,26_belief2_26,27_belief1_27,27_belief2_27,28_belief1_28,28_belief2_28,29_belief1_29,29_belief2_29,30_belief1_30,30_belief2_30,31_belief1_31,31_belief2_31,32_belief1_32,32_belief2_32,33_belief1_33,33_belief2_33,34_belief1_34,34_belief2_34,35_belief1_35,35_belief2_35,36_belief1_36,36_belief2_36,37_belief1_37,37_belief2_37,38_belief1_38,38_belief2_38,39_belief1_39,39_belief2_39,40_belief1_40,40_belief2_40,Random,Google,Comments,Length,mTurkCode,participantId,assignmentId,projectId,loopOrder,condition,FL_71_DO_FL_72,FL_71_DO_FL_73
12/26/2023 10:24,12/26/2023 10:39,0,71.75.145.175,100,885,1,12/26/2023 10:39,R_1f8T1KS9CNPQb7e,,,,,36.0682,-80.2928,anonymous,EN,84EF3A4660034354B098DECA683C4357,,,,,,,3,,3,3,0,,,,,3,,0,,0,,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,,,24,1,,,,1,,,,4,5,1,3,,,,1,,1,,3,3,3,,,the election,,,,1,,,1,,,,0,,0,,0,,0,,1,,0,,1,,0,,0,,1,,0,,0,,1,,1,,0,,0,,0,,0,,1,,0,,0,,1,,0,,1,,0,,0,,1,,1,,0,,1,,1,,0,,1,,0,,0,,0,,1,,0,,1,,1,,2,2,,16,,84EF3A4660034354B098DECA683C4357,972c9793-0061-4224-8d17-7296b2a7e403,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:26,12/26/2023 10:39,0,66.26.229.126,100,766,1,12/26/2023 10:39,R_6BQwCuTJ4Nt3JcA,,,,,35.8684,-80.315,anonymous,EN,8598208A9C454A6393CC0777FB32C48C,,0,0,0,,0,0,,,,3,,0,,,0,0,,0,,3,,0,,,,0,0,,,3,3,3,0,0,3,,,,,61,2,1,,,,,,,5,5,10,2,,,,1,,1,,5,5,8,1,,Why Israel will not agree to a cease fire,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,2,2,,15,,8598208A9C454A6393CC0777FB32C48C,7995fd9c-e55c-4412-9bdf-7b324fa4ea8b,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:23,12/26/2023 10:39,0,75.193.148.53,100,926,1,12/26/2023 10:39,R_6TSnt1Bc5iSoGR5,,,,,33.9381,-84.4633,anonymous,EN,2AB3AABA9D9F4E8782E4858B8AA8606E,,3,,0,,3,,0,0,0,,,3,3,,,3,3,3,,3,,0,,0,,0,,,,,3,,0,,3,3,,0,,46,2,,1,,,,,,2,5,3,3,,,,1,,1,,4,4,8,,,politics ,,,,1,,,1,,,,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,0,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,2,2,no,dont know im sure you timed me,,2AB3AABA9D9F4E8782E4858B8AA8606E,a5517eca-7707-4ecd-8ca6-446397807fa0,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:29,12/26/2023 10:39,0,104.244.145.154,100,595,1,12/26/2023 10:39,R_7KeRu603QgWurRf,,,,,32.1484,-85.7264,anonymous,EN,9FA3BFE6B96E40248E7499F0580672C7,,,,,0,0,0,,0,,,0,0,0,,,0,0,,,0,0,0,0,,,0,,0,,0,,0,0,0,,0,,,,44,2,,1,,,,,,2,5,5,3,,,,1,,1,,3,3,8,,,A myth.,,,,1,,,1,,,,1,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,1,,0,,1,,1,,0,,1,,0,,0,,1,,0,,1,,0,,0,,1,,1,,0,,2,2,no,7,,9FA3BFE6B96E40248E7499F0580672C7,9b408479-3163-4b21-a94b-483a1bd8bd1a,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:29,12/26/2023 10:39,0,98.63.222.22,100,610,1,12/26/2023 10:39,R_7sdxKIBIMqgOI1C,,,,,42.3122,-88.4418,anonymous,EN,162E3F2DB6784842857FD9209FDCA555,,0,,0,,,,,0,,,3,0,0,3,,3,,,,0,,0,,3,3,0,0,0,0,3,0,,3,,0,,,,,28,2,,,,,,1,Hispanic,4,5,7,2,,,,1,,1,,5,4,8,2,,First thing I thoguht of was the event of New Yorks twin towers destruction.,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,1,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,1,,2,2,,14,,162E3F2DB6784842857FD9209FDCA555,09608b88-2c84-4147-9c0e-ade5eab32487,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:33,12/26/2023 10:39,0,66.176.161.218,100,365,1,12/26/2023 10:39,R_3TBHczBnw0pzbmT,,,,,25.5972,-80.4048,anonymous,EN,9C4CC41B60D54EF691E997B73110BFAE,3,0,,3,0,,0,3,,,,,3,,3,3,0,3,,3,,,3,3,,3,,0,0,3,,,,,,0,,,,3,53,2,1,,,,,,,6,5,4,1,,,,,1,,,1,2,5,,1,The creation of earth ,,,1,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,2,2,No,15,,9C4CC41B60D54EF691E997B73110BFAE,6eabfb03-3481-4803-8c54-053834aad71c,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:26,12/26/2023 10:39,0,66.169.16.238,100,810,1,12/26/2023 10:39,R_3Ovu104p6DYXuvV,,,,,34.8295,-82.5812,anonymous,EN,33EA8481033D40D085A8FA4AF8B0ED69,0,0,0,,3,,,0,,,3,0,,,0,0,0,0,3,0,,3,3,3,,,,,3,,,0,,0,,,3,,,,64,2,1,,,,,,,2,5,3,2,,,,1,,1,,5,5,8,1,,Climate change is happening but people are not accepting it,,,,1,,,1,,,,0,,0,,1,,0,,1,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,2,,15,,33EA8481033D40D085A8FA4AF8B0ED69,14a1cec7-35dd-428e-ae6a-8e425bb45ca9,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:25,12/26/2023 10:39,0,71.46.225.86,100,835,1,12/26/2023 10:39,R_7eqlKBLbeoOavj3,,,,,29.0236,-80.9594,anonymous,EN,6351F748534242D4BFC6E28BB8D8C5A4,3,,,,3,0,,0,3,,,0,0,0,0,,,,0,0,0,,,,,0,,0,0,,,3,0,,0,0,,,,0,72,2,1,,,,,,,5,5,4,1,,,,1,,1,,1,1,1,,2,that Yoko Ono had an affair with Hillary Clinton many years ago,,,,1,,,1,,,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,0,,1,,0,,2,2,no,17,,6351F748534242D4BFC6E28BB8D8C5A4,bc82f907-a0fb-4af7-83e3-c8c725fcfb70,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:33,12/26/2023 10:39,0,172.56.13.61,100,395,1,12/26/2023 10:39,R_1j7OpBXZJW097nI,,,,,44.9834,-93.2622,anonymous,EN,4905ED3343684EFC8AF55E610B0E6F6F,0,0,0,,,,0,0,0,,,3,0,,,,0,,0,,3,,0,0,3,,0,,,0,,,,3,,0,0,0,,,26,1,,1,,,,,,3,5,3,3,,,,1,,1,,1,1,6,,,The higher ups that people believe in.,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,,1,,0,,0,2,2,N/A,10,,4905ED3343684EFC8AF55E610B0E6F6F,7f5a425b-94d5-49a3-aae4-8f66b08923c1,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:30,12/26/2023 10:39,0,47.189.33.215,100,563,1,12/26/2023 10:39,R_351tQDrplngfgwp,,,,,32.9277,-96.5563,anonymous,EN,2E3A1785F7474A60A7F8D7BAF536E3B3,,3,,,,3,0,,3,3,,,,,,0,3,0,,0,0,0,,,3,,3,,,,,3,0,,3,0,0,0,,0,38,2,,,,1,,,,4,5,12,1,,,,1,,1,,2,4,1,,2,,,,,1,,,1,,,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,2,,30,,2E3A1785F7474A60A7F8D7BAF536E3B3,66aeaa10-b244-48f3-a44f-9aaef320d3b4,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:27,12/26/2023 10:40,0,66.38.119.252,100,774,1,12/26/2023 10:40,R_7mf3brbazri1WI2,,,,,36.7614,-86.1929,anonymous,EN,024A30F51B314E1AB84AB61F16C87DF0,0,0,,,,0,0,,0,,0,0,,0,,,0,0,,,3,0,0,0,,3,,0,,,,0,,,,3,,,0,0,60,2,1,,,,,,,2,5,2,2,,,,1,,1,,4,5,7,2,,Covid-19 pandemic,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,2,2,nonthing,15,,024A30F51B314E1AB84AB61F16C87DF0,ac1b92f5-3fb5-4322-8804-3b74b39f7bc8,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:24,12/26/2023 10:40,0,99.66.8.102,100,949,1,12/26/2023 10:40,R_1ovuGvRA4M8qixs,,,,,38.1566,-94.8197,anonymous,EN,35C167A8A69C44C6901146BCBDA40868,,0,0,,0,,0,,,,,,,0,,,0,,,0,3,3,,,,3,0,3,,0,,0,0,3,0,0,,0,0,,61,2,1,,,,,,,5,5,11,1,,,,1,,1,,2,2,5,,2,I think that any legislation has a backstory or other items included in it that the public is not aware of.,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,0,,0,,1,,0,,0,2,2,no,15,,35C167A8A69C44C6901146BCBDA40868,e7c90758-0a84-4d4e-b906-98724ea07694,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:29,12/26/2023 10:40,0,192.145.119.98,100,659,1,12/26/2023 10:40,R_73yGaUEk3XtXqxa,,,,,33.4475,-112.0866,anonymous,EN,43877F81936448DAAC16605052405D53,0,,0,0,,0,0,0,,0,,0,0,3,,,0,,0,,,,,0,,3,,,0,0,3,,,,,,0,3,3,,69,1,,,,,,1,Macedonian Caucasian halfbreed,8,5,12,6,Tea Party conservative,,,1,,1,,5,5,1,,,Ivermectin and the horse dewormer tweet.  The official explanation has been walked back with more lies.,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,2,2,"How much would you say you believe in God or Gods?  That's two questions.  If I don't believe in ""Gods""  OF COURSE I must answer no.  Doesn't mean I don't believe in God.",37 minutes - WTF?!,,43877F81936448DAAC16605052405D53,6b3dd262-322f-4db0-a853-951e86c43e20,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:32,12/26/2023 10:40,0,73.210.181.64,100,462,1,12/26/2023 10:40,R_60DeXSC09MPGpFs,,,,,41.8388,-87.7891,anonymous,EN,01BDCB71123048979A77AB656EEBD585,0,,,,0,0,,0,,0,,,,,,,,0,0,0,3,,,0,3,,,0,3,3,,,,,0,0,0,0,3,0,32,1,1,,,,,,,2,5,4,1,,,,1,,1,,1,3,1,,2,"Area 51. I feel like actual alien crafts and bodies have been recovered, and we are not getting the entire story on them.",,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,0,,0,,0,,0,,1,,1,,1,,2,2,No comments.,10,,01BDCB71123048979A77AB656EEBD585,bda45c95-fdb5-492f-aa33-c94217b7b682,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:23,12/26/2023 10:40,0,174.192.1.120,100,977,1,12/26/2023 10:40,R_6ea7t9OC8jkrKhY,,,,,41.5382,-72.8008,anonymous,EN,28F869D60F8A42C8A5B4C6B340B82888,,0,0,0,3,,0,3,,,,,0,,3,0,,0,,3,3,3,,,3,3,0,,,3,0,3,,,,,0,,,,67,1,1,,,,,,,3,5,2,6,Unaffiliated,,,1,,1,,1,2,1,,,I believe the fact that the official explanation as to why the United States consistently rejects calls to call for a complete ceasefire in the Hamas-Israeli war is incomplete and perhaps misleading. It does not make any sense to me that a country will call for humanitarian aid to be allowed to enter the area without also calling for a cessation of hostilities in that same area.,,,,1,,,1,,,,,1,,0,,0,,0,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,1,,0,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,2,2,No additional comments to offr.,10,,28F869D60F8A42C8A5B4C6B340B82888,beb31d27-31d4-4524-b655-636f924f1741,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:36,12/26/2023 10:40,0,67.10.81.157,100,197,1,12/26/2023 10:40,R_7fdSEiONd5qOPJE,,,,,25.9729,-97.4695,anonymous,EN,8E185781B6104141ADD7044BF34C431A,0,0,,,,0,,0,,,,,,0,0,0,,0,0,0,0,0,0,0,0,,,,,0,,0,0,0,,,,,0,,31,2,1,,,,,,,3,5,3,3,,,,1,,1,,2,2,1,,,Politics.,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,2,2,No,6,,8E185781B6104141ADD7044BF34C431A,ec9a33e5-cc7c-48b1-89af-59fb7cd905dc,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:24,12/26/2023 10:40,0,73.3.251.121,100,972,1,12/26/2023 10:40,R_7sdhdWdXWEHzzyt,,,,,39.7744,-105.0972,anonymous,EN,8629D06659DE40C28BECB6CC28781A86,0,0,0,,,0,,3,3,,0,,,,,,0,,,,3,,,,,0,3,0,,0,3,0,,3,0,3,,,0,0,62,2,1,,,,,,,5,5,6,3,,,,1,,1,,4,5,1,,,the moon landings,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,1,,0,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,2,2,no,18,,8629D06659DE40C28BECB6CC28781A86,782ec61b-1e5b-44b0-8af7-6795bc8455bf,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:29,12/26/2023 10:40,0,70.15.80.18,100,659,1,12/26/2023 10:40,R_6F69JoLELATEyTT,,,,,41.1404,-75.9364,anonymous,EN,347DFF6F67AB4A94AC5CAA3F965ECF6B,0,0,0,,,,,0,0,,0,0,0,,3,0,0,3,,,,3,,,,,0,0,,0,,,,0,,3,0,,,3,63,1,1,,,,,,,3,5,12,2,,,,1,,1,,4,5,7,2,,January 6th riot at the us capitol building,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,1,,0,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,0,,0,,1,,1,,0,,1,,0,,1,,1,,1,2,2,it was a very interesting study,13,,347DFF6F67AB4A94AC5CAA3F965ECF6B,2908abb3-31ad-4153-a65f-ebabefcd4357,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:33,12/26/2023 10:40,0,172.56.51.5,100,434,1,12/26/2023 10:40,R_1kOndQUdFLdCn6S,,,,,29.7638,-95.4924,anonymous,EN,D6921BAD80504AC4A5126CFA14744865,3,3,3,0,3,,,,3,3,,3,,,,3,0,3,,3,3,0,,0,,3,,,,3,,3,,,,,0,,3,,34,2,1,,,,,,,4,5,12,3,,,,1,,1,,3,4,6,,,When a political leader is in hot water and they give a press conference being extremely vague about the situation. ,,,1,,1,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,2,2,These headlines are so outlandish ,10,,D6921BAD80504AC4A5126CFA14744865,427d746a-3f11-41d6-adec-bc90b0f8e22c,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:34,12/26/2023 10:40,0,69.249.178.25,100,375,1,12/26/2023 10:40,R_3CCTesn5sPA98Ip,,,,,39.952,-75.1814,anonymous,EN,9F386406929B4EF8B7C2BCDB0F2349B1,,0,,,0,0,0,0,0,,0,0,,,0,0,,,,,,0,,0,0,0,,0,3,,0,,,,0,,,0,,0,32,2,,1,,,,,,5,5,2,1,,,,1,,1,,1,1,1,,2,The sightings of UFOs,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,1,,0,,0,,1,,1,,0,,1,,0,,0,,0,,1,,0,,1,,0,,0,,0,,2,2,No,8 minutes i think. Im not sure,,9F386406929B4EF8B7C2BCDB0F2349B1,a9eb1805-78bb-4ed7-a88f-529ce956eb00,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:31,12/26/2023 10:40,0,207.237.246.13,100,537,1,12/26/2023 10:40,R_386nhmK7U17gQKZ,,,,,41.9703,-87.664,anonymous,EN,8FFD8A377311493BB0085175099606BB,0,,0,0,,,3,,0,0,3,0,0,,0,3,,,,0,,,,,,,0,0,0,0,,,,0,,0,0,0,,,38,2,,,,1,,,,5,5,8,1,,,,1,,1,,1,2,8,,2,military actions taken inside or outside usa.,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,1,,0,,0,,1,,1,,0,,1,,0,,1,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,1,1,Thank you,12,,8FFD8A377311493BB0085175099606BB,4414d956-7b45-4e2a-b343-3504124ed4d8,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:31,12/26/2023 10:40,0,66.190.107.101,100,578,1,12/26/2023 10:40,R_6n61M8uJRXw4qhY,,,,,33.1452,-97.0699,anonymous,EN,0CC9A245D75140E3BA6DD9AAAD9558D9,0,0,,,,,,0,0,0,,0,0,,0,,,0,,,3,,3,0,,,0,,3,0,,,0,3,,0,,0,,0,40,1,,1,,,,,,3,5,11,1,,,,1,,1,,1,2,1,,2,"The topic of rising inflation, what is driving it, what are the root causes and why does it seem to be getting out of control. The government doesn't tell you the whole picture. ",,,,1,,,1,,,,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,0,2,2,good straightforward study,10,,0CC9A245D75140E3BA6DD9AAAD9558D9,c67adbf4-2b3b-4f11-974e-7f3f9b44cdb0,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:26,12/26/2023 10:40,0,75.82.73.229,100,847,1,12/26/2023 10:40,R_7GkRW9qglGbI7NH,,,,,33.9576,-118.267,anonymous,EN,E45110DA93C5482DA92B44F3C81BDC76,,0,0,,,,0,0,0,,0,0,,,,0,,,0,0,,,0,0,,0,0,,0,3,,,0,,0,,,0,,0,25,1,1,,,,,,,2,5,1,3,,,,1,,1,,3,3,4,,,I'm not sure honestly.,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,2,2,none no,20,,E45110DA93C5482DA92B44F3C81BDC76,34315935-85e5-43a9-abd9-a934d519b83c,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
12/26/2023 10:29,12/26/2023 10:40,0,24.243.238.163,100,660,1,12/26/2023 10:40,R_36X1INE8IWRd2s9,,,,,31.1993,-97.9304,anonymous,EN,3AA9F3F5A9CA4686894BF50F14509AD2,,,0,3,0,,0,0,0,0,0,0,,,3,,,0,,0,0,,,0,3,0,,,,,,3,3,,,0,0,,,,33,1,1,,,,,,,4,5,6,3,,,,1,,1,,3,3,6,,,"Was recenetly watching some videos about a movie called Shazam that I remember seeing as a kid. I only remember one scene specifically where Shazam makes it rain candy bars. Some are calling it the Mandela effect but with mental health, we can manipulate our lives and twist memories to better cope or forget bad situations. I'm not saying this is the reason that this happened but this situation is the only thing that I can remotely relate to the question you just asked. Is there a way to reword this in the future or provide some type of explanation?",,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,1,,1,,0,,1,,0,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,1,2,2,the free text question was confusing,8,,3AA9F3F5A9CA4686894BF50F14509AD2,ee7b3e71-2ff8-4a21-80a7-dd0ac964ac3e,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:29,12/26/2023 10:41,0,107.218.120.234,100,666,1,12/26/2023 10:41,R_3i7IMhdSP2qiEyl,,,,,32.9103,-96.7283,anonymous,EN,2223B354CE45442DB037A97AACDF4B19,,,,,0,3,0,,,3,,0,0,0,,,,,,,,,0,,0,,0,,0,0,0,0,0,3,,,0,0,0,0,30,1,,,,1,,,,6,5,3,6,liberal,,,1,,1,,2,2,2,,,i don't know,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,2,too many fucking attention checks,idk,,2223B354CE45442DB037A97AACDF4B19,d64d4e7c-ec26-4394-9f48-1366077a2ed7,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,2,,1
12/26/2023 10:34,12/26/2023 10:41,0,70.23.200.46,100,399,1,12/26/2023 10:41,R_5hAsTF0pBYSOGE5,,,,,40.5956,-74.0806,anonymous,EN,203C9835E8CF40A5AA23345238408C15,3,,,0,,0,,,,0,0,3,,0,0,0,0,,0,3,3,,3,0,,,,,3,0,,0,,,,,,3,3,,24,1,,,,1,,,,5,5,11,1,,,,1,,1,,2,3,1,,2,I think the biggest misconception right now is the 2020 election and whether Trump did persuade officials to try and discredit the vote,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,2,2,,7,,203C9835E8CF40A5AA23345238408C15,05c389d6-6bb5-422a-b3b6-33667083887d,27a0ecb4-5d20-4ecc-9f1e-d8052b24e758,,1,1,
