StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Age,Gender,screener1_nicks,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_6_TEXT,1_interesting_1,2_interesting_2,3_interesting_3,4_interesting_4,5_interesting_5,6_interesting_6,7_interesting_7,8_interesting_8,9_interesting_9,10_interesting_10,11_interesting_11,12_interesting_12,13_interesting_13,14_interesting_14,15_interesting_15,16_interesting_16,17_interesting_17,18_interesting_18,19_interesting_19,20_interesting_20,21_interesting_21,22_interesting_22,23_interesting_23,24_interesting_24,25_interesting_25,26_interesting_26,27_interesting_27,28_interesting_28,29_interesting_29,30_interesting_30,31_interesting_31,32_interesting_32,33_interesting_33,34_interesting_34,35_interesting_35,36_interesting_36,37_interesting_37,38_interesting_38,39_interesting_39,40_interesting_40,education,Income,Party,Party_6_TEXT,screener2_1,screener2_2,screener2_3,screener2_4,screener2_5,screener2_6,Social_Conserv,Economic_Conserv,god,Q215,Q216,Q219,Q218,screener3_1,screener3_2,screener3_3,screener3_4,screener3_5,screener3_6,screener3_7,screener3_8,screener3_9,screener3_9_TEXT,1_belief1_1,1_belief2_1,2_belief1_2,2_belief2_2,3_belief1_3,3_belief2_3,4_belief1_4,4_belief2_4,5_belief1_5,5_belief2_5,6_belief1_6,6_belief2_6,7_belief1_7,7_belief2_7,8_belief1_8,8_belief2_8,9_belief1_9,9_belief2_9,10_belief1_10,10_belief2_10,11_belief1_11,11_belief2_11,12_belief1_12,12_belief2_12,13_belief1_13,13_belief2_13,14_belief1_14,14_belief2_14,15_belief1_15,15_belief2_15,16_belief1_16,16_belief2_16,17_belief1_17,17_belief2_17,18_belief1_18,18_belief2_18,19_belief1_19,19_belief2_19,20_belief1_20,20_belief2_20,21_belief1_21,21_belief2_21,22_belief1_22,22_belief2_22,23_belief1_23,23_belief2_23,24_belief1_24,24_belief2_24,25_belief1_25,25_belief2_25,26_belief1_26,26_belief2_26,27_belief1_27,27_belief2_27,28_belief1_28,28_belief2_28,29_belief1_29,29_belief2_29,30_belief1_30,30_belief2_30,31_belief1_31,31_belief2_31,32_belief1_32,32_belief2_32,33_belief1_33,33_belief2_33,34_belief1_34,34_belief2_34,35_belief1_35,35_belief2_35,36_belief1_36,36_belief2_36,37_belief1_37,37_belief2_37,38_belief1_38,38_belief2_38,39_belief1_39,39_belief2_39,40_belief1_40,40_belief2_40,Random,Google,Comments,Length,mTurkCode,participantId,assignmentId,projectId,rid,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,loopOrder,condition,FL_71_DO_FL_72,FL_71_DO_FL_73
3/18/2024 11:18,3/18/2024 11:26,0,174.18.39.153,100,486,1,3/18/2024 11:26,R_2iUo7UAp0zgCFL3,,,,,32.1943,-110.9767,anonymous,EN,32,2,5,1,,,,,,,,,,,3,0,,,3,3,,,0,0,0,0,,0,,,,3,,0,0,,,,,0,0,,,,0,3,0,0,0,0,4,5,1,,,,1,,1,,3,3,4,,2,2,,,,,,,1,,,,,1,,0,,0,,0,,0,,1,,1,,1,,0,,0,,0,,1,,0,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,1,,1,,0,,1,,0,,1,,0,,1,,1,,1,,0,,0,,0,,0,,1,2,No,12,,,,,65f87735-0bcf-29c0-4476-4052fe815f58,2,8,1,2,,1,4,85648,,1,1,
3/18/2024 11:15,3/18/2024 11:26,0,108.147.195.7,100,634,1,3/18/2024 11:26,R_7iaQiXjtjVMh5u9,,,,,36.122,-115.086,anonymous,EN,,2,5,,1,,,,,,0,,0,,3,0,,0,,0,3,0,,,,,,,,,0,,0,,3,0,,0,0,0,,,3,,,,0,0,0,0,2,4,2,,,,,,,1,3,3,8,2,,,2,,,,,,,,,1,U tube,,0,,0,,1,,0,,1,,1,,0,,0,,0,,0,,1,,0,,0,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,,0,,0,,1,,0,,0,,1,,1,,0,,0,,1,,1,,1,,1,,1,,0,,0,,0,1,2,,10,,,,,65f876a0-512b-cbce-3ab9-7f2d48c45ab1,2,1,2,1,4,4,4,89115,,2,,1
3/18/2024 10:52,3/18/2024 11:26,0,76.139.159.239,100,2015,1,3/18/2024 11:26,R_1qr37PMWU5PsYny,,,,,42.6791,-84.5767,anonymous,EN,56,2,5,1,,,,,,,,0,0,0,3,,,,3,3,0,,0,0,,,,,,,,0,0,3,3,,0,0,,,0,,,,0,0,,,0,0,3,1,1,,,,1,,1,,3,2,8,,2,1,,,,,1,,,1,,,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,0,,0,,0,,0,,1,,1,,1,,1,,2,2,no,25,,,,,65f87128-d6e9-3c02-4698-2422071e27eb,2,4,1,1,6,1,2,48840,,1,1,
3/18/2024 11:26,3/18/2024 11:26,0,172.74.13.1,100,35,1,3/18/2024 11:26,R_1WZpIwSSAhljzke,,,,,35.2916,-80.8201,anonymous,EN,44,2,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f878e5-526a-2655-8565-ed23d9922f0d,2,10,2,1,,,3,28213,,,,
3/18/2024 11:25,3/18/2024 11:26,0,63.200.148.64,100,117,1,3/18/2024 11:26,R_7OgpIGKL551fsqd,,,,,42.1358,-87.9427,anonymous,EN,43,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f878e2-95f6-1093-fae3-5935f2a602fd,1,2,2,1,3,,2,60644,,,,
3/18/2024 10:59,3/18/2024 11:27,0,73.108.114.16,100,1660,1,3/18/2024 11:27,R_1O39trJWFxApPMD,,,,,31.848,-81.602,anonymous,EN,34,1,5,1,,,,,,,,,,,,0,,3,,,,0,3,3,,,3,3,3,,,3,3,3,3,,3,3,,,,0,,0,3,,3,3,,3,7,11,1,,,,1,,1,,1,1,8,,2,2,,,,,1,,,1,,,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,0,,1,,1,,1,2,The survey was awesome but too difficult questions,15,,,,,65f872d6-b17d-d791-9b30-863dd42942c0,1,20,1,1,10,1,2,10001,,1,1,
3/18/2024 11:00,3/18/2024 11:27,0,47.197.226.137,100,1590,1,3/18/2024 11:27,R_5EWNpxN96NiO8h9,,,,,27.3407,-82.5174,anonymous,EN,60,2,5,1,,,,,,,0,,,,0,0,0,3,3,,,3,0,,,,0,0,0,0,,,0,,3,,3,,,,,3,,,3,0,,,3,3,6,9,3,,1,,,,,,1,4,1,,,,,,,,,,,,,1,I google first and scan results,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,2,2,,Unsure. I took a break to make lunch.,,,,,65f87336-7591-7527-db8f-9421d0282153,2,15,1,1,,,3,34237,,2,,1
3/18/2024 11:15,3/18/2024 11:27,0,108.160.120.34,100,706,1,3/18/2024 11:27,R_3pDJKilsUsJj5f7,,,,,30.6826,-94.8988,anonymous,EN,42,1,5,1,,,,,,,,3,0,,3,,,3,,3,,3,,,0,,3,,0,,,,,3,,3,,3,3,3,0,0,0,,,0,0,,3,,2,7,1,,,,1,,1,,2,2,1,,2,2,,,,,1,,,1,,,,,1,,0,,0,,0,,0,,1,,1,,1,,0,,1,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,2,2,No,10,,,,,65f87675-0571-b27c-affd-b5d1b3c062ee,1,-3105,1,1,5,1,3,77351,,2,,1
3/18/2024 11:18,3/18/2024 11:27,0,75.140.227.206,100,549,1,3/18/2024 11:27,R_3dlCOgDBSOv5WcF,,,,,32.7015,-97.3831,anonymous,EN,42,1,5,1,,,,,,,0,0,,,,,0,,,0,3,3,3,,,0,,3,3,0,,0,,0,0,0,3,,,3,,0,,,,,3,0,,,4,6,3,,,,1,,1,,4,5,8,,,,,,,,1,,,1,,,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,2,Some of these are so crazy they are probably true,10,,,,,65f8771c-964c-eb51-8b7a-f37517547094,1,12,1,1,,3,3,76028,,1,1,
3/18/2024 11:26,3/18/2024 11:28,0,77.111.246.5,100,82,1,3/18/2024 11:28,R_5aPsDIa72O3HjHe,,,,,37.751,-97.822,anonymous,EN,26,1,3,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f87943-d3f3-dfdd-3972-468c8f5e9b85,1,,4,14,,,3,32814,,,,
3/18/2024 11:18,3/18/2024 11:28,0,71.117.166.72,100,596,1,3/18/2024 11:28,R_346jAjmtcOoKqWt,,,,,41.4443,-71.5317,anonymous,EN,62,1,5,1,,,,,,,0,,,,0,0,,,0,,,0,0,,,,0,,,,3,0,,3,3,3,0,,,3,,3,,,,0,0,0,3,0,5,5,1,,,,,,,1,2,3,3,,2,2,,1,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,2,2,no,10,,,,,65f8774b-f421-d2bd-70ad-55119d2d741e,1,8,1,1,8,1,1,2879,,2,,1
3/18/2024 11:16,3/18/2024 11:28,0,107.77.197.154,100,682,1,3/18/2024 11:28,R_1BNhWOsDJbPln57,,,,,32.7797,-96.8022,anonymous,EN,44,1,5,1,,,,,1,,0,0,,,0,,,0,,0,,0,,,0,0,0,0,,0,,0,,,,0,,,0,0,0,,,0,,0,,,0,0,3,5,2,,,,,,,1,3,3,5,2,,,2,,,,,,,,,1,,,1,,1,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,0,,1,,0,,0,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,1,2,no,20,,,,,65f876f0-67da-627e-419e-5e5b0a8dee74,1,9,1,1,,,3,73742,,2,,1
3/18/2024 11:21,3/18/2024 11:28,0,24.209.167.239,100,408,1,3/18/2024 11:28,R_1aq2g5imAot30Ah,,,,,43.014,-88.2783,anonymous,EN,38,1,5,1,,,,,,,0,,0,0,0,0,0,0,,0,,0,,,0,0,0,0,0,,0,0,,0,,,,,,,0,,,0,,0,,,,,5,11,1,,,,,,1,,2,2,8,,2,2,,,,,,,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,2,Repetitive questions,5,,,,,65f877fe-63ca-8382-3bf7-85dfcf2401b4,1,17,1,1,,,2,53189,,2,,1
3/18/2024 11:18,3/18/2024 11:28,0,69.9.131.224,100,614,1,3/18/2024 11:28,R_3c2XLASvzue5IHL,,,,,44.0683,-123.0763,anonymous,EN,38,2,5,1,,,,,,,,0,,,,0,,0,0,,0,,0,,0,,,,3,0,,0,0,,,,0,3,0,0,,0,3,,0,,0,,3,,3,6,1,,,,1,,1,,2,2,7,,2,2,,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,1,,1,,1,,0,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,2,2,No,15 minutes,,,,,65f87753-f3bf-1c4d-046f-cd24f6914af3,2,9,1,1,,1,4,97402,,1,1,
3/18/2024 11:19,3/18/2024 11:28,0,174.55.85.228,100,537,1,3/18/2024 11:28,R_3iIPO0tL0BFrmix,,,,,41.3462,-75.5327,anonymous,EN,61,2,5,1,,,,,,,,3,0,0,0,,,,3,0,,0,,0,0,,,,0,,,3,3,,3,3,,3,3,,,,,,,0,0,0,3,,3,3,1,,,,1,,1,,1,1,1,,2,1,,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,0,,0,,1,,1,,1,,2,2,no,10,,,,,65f877aa-c31a-b2c0-529f-e9d7feb503af,2,8,1,1,7,1,1,18640,,1,1,
3/18/2024 11:21,3/18/2024 11:28,0,67.191.243.8,100,444,1,3/18/2024 11:28,R_56hxCixqH8sHUGV,,,,,34.2015,-84.4222,anonymous,EN,51,1,5,1,,,,,,,,3,0,0,,,,,,0,,,,3,,3,0,,,,0,3,0,0,3,0,,,0,0,3,,,3,0,3,,,,3,5,12,2,,,,1,,1,,3,3,7,2,,,2,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,1,,1,,1,,0,,1,,0,,0,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,2,2,Nothing at this time,10,,,,,65f87805-2567-caea-56be-d45c10d7d4e4,1,24,1,1,8,2,3,30115,,2,,1
3/18/2024 11:28,3/18/2024 11:28,0,205.220.213.197,100,45,1,3/18/2024 11:28,R_1b6WoQEl8PM3PvH,,,,,44.0185,-121.2984,anonymous,EN,42,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8797e-328f-528a-6615-445d3adf8cf7,1,7,1,1,7,1,4,98115,,,,
3/18/2024 11:26,3/18/2024 11:28,0,174.193.91.214,100,138,1,3/18/2024 11:28,R_1ve8Xu8WfwqXXTH,,,,,37.5503,-77.3942,anonymous,EN,40,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f8790f-5672-83af-7923-dd1ffcdd9ec4,2,19,1,1,8,1,2,44301,,,,
3/18/2024 11:19,3/18/2024 11:28,0,38.9.68.69,100,566,1,3/18/2024 11:28,R_5VVhCCjx1L0HECB,,,,,46.8193,-95.8452,anonymous,EN,64,1,5,1,,,,,,,3,,,0,0,3,0,3,,,0,,0,,0,,,,0,0,,0,3,3,,0,,,,,,3,3,,,,0,3,3,,5,11,1,,,,,,1,,2,3,8,,2,2,,,,,,,,1,,,,1,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,0,,1,,1,,1,,1,,2,2,No,15,,,,,65f87798-5559-58ed-c69d-521f6b150f39,1,21,1,1,,3,2,56501,,1,1,
3/18/2024 11:25,3/18/2024 11:29,0,73.82.110.43,100,217,1,3/18/2024 11:29,R_5O33q7GE2YsljRq,,,,,33.6139,-84.0657,anonymous,EN,32,2,5,,1,,,,,,,0,0,,0,,,0,,3,,0,0,,,0,,0,,3,0,,0,,,0,,0,0,3,,,,,0,,0,3,3,,2,3,3,,,1,,,,,3,3,5,,,,,,,,,1,,,,,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,2,1,None,2,,,,,65f878c0-83ba-6a11-72d0-8f6f65c57e51,2,2,2,1,4,4,3,30032,,1,1,
3/18/2024 11:28,3/18/2024 11:29,0,76.187.38.53,100,41,1,3/18/2024 11:29,R_2Dw1J0iWMgOI85S,,,,,32.9103,-96.7283,anonymous,EN,54,2,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f879b0-00a6-54ed-6c75-1add0cc614b4,2,8,2,1,,,3,75243,,,,
3/18/2024 11:28,3/18/2024 11:29,0,174.210.235.124,100,45,1,3/18/2024 11:29,R_2Qbfc37vzK8q0UV,,,,,42.3575,-83.2162,anonymous,EN,50,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f87988-3eb9-651a-c716-58d426989cfa,2,6,1,1,6,3,2,49224,,,,
3/18/2024 11:19,3/18/2024 11:30,0,172.58.229.210,100,619,1,3/18/2024 11:30,R_5JfJobqxbpOquYd,,,,,40.8231,-73.9513,anonymous,EN,36,1,5,1,,,,,,,3,3,,3,,,3,,,3,3,,3,3,3,,,,,3,,3,3,,,3,3,,3,3,,3,3,3,3,,,,,,6,11,1,,1,,,,1,,4,4,8,,2,2,,,,,1,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,2,1,None ,5,,,,,65f8779d-8eb1-fd72-bd1c-3d191d491486,1,19,1,1,10,,4,98118,,2,,1
3/18/2024 11:14,3/18/2024 11:30,0,174.179.103.216,100,947,1,3/18/2024 11:30,R_5LT9O11XkADdgKl,,,,,38.271,-77.5495,anonymous,EN,45,2,5,,,,,,1,Mixed,3,,,0,,,3,,,,,3,,3,3,0,0,,,,3,,,3,,3,,,3,,0,3,3,3,3,3,3,,3,,5,8,2,,,,1,,1,,3,3,8,2,,,2,,,,1,,,1,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,0,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,1,,1,,0,2,2,Thanks for the opportunity.,10 mins,,,,,65f87672-5297-42ca-a937-f79f65687014,2,15,15,1,,6,3,22407,,2,,1
3/18/2024 11:29,3/18/2024 11:30,0,108.66.81.39,100,33,1,3/18/2024 11:30,R_1VElpIXOAGXoE4V,,,,,32.6291,-90.01,anonymous,EN,22,2,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f879ec-1447-b26a-15f7-ffcd07311277,2,2,2,1,4,1,3,39079,,,,
3/18/2024 11:29,3/18/2024 11:30,0,24.159.186.97,100,49,1,3/18/2024 11:30,R_12IyByjRLKTngxb,,,,,35.2539,-87.3534,anonymous,EN,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f879e3-e455-0dcc-9201-0632bb50a130,1,8,1,1,,,3,38464,,,,
3/18/2024 11:17,3/18/2024 11:30,0,184.53.48.164,100,802,1,3/18/2024 11:30,R_5ZLHGisodmInCyB,,,,,37.751,-97.822,anonymous,EN,55,2,5,,1,,,,,,3,0,,,,3,,,3,,,3,,3,3,,0,3,3,,,,3,3,3,3,,3,,,,,3,,,,3,3,3,3,5,11,2,,,,1,,1,,3,3,8,2,,,2,,,,1,,,1,,,,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,0,,1,,0,,1,,0,,1,,0,,0,,1,,1,,1,,1,,1,2,2,,17,,,,,65f876e2-f4ac-a34c-1d26-d564a6ea6146,2,22,2,1,,2,2,60401,,2,,1
3/18/2024 11:17,3/18/2024 11:30,0,68.228.16.45,100,765,1,3/18/2024 11:30,R_2QrsmHSuxBqg5Ru,,,,,30.515,-86.4844,anonymous,EN,62,2,5,1,,,,,,,,0,0,0,,0,0,,,,0,,,0,,0,,0,0,0,,0,,,,3,,0,3,,,,3,3,,0,,0,3,,4,3,1,,,,1,,1,,3,3,4,,2,2,,,,,1,,,1,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,1,,1,,2,2,sometimes i would answer false solely based on headline. in reality i might do more research or read article to see the whole story,10,,,,,65f87739-4bf6-9424-ed14-cb138a2356c6,2,6,1,1,7,7,3,32578,,1,1,
3/18/2024 11:24,3/18/2024 11:30,0,71.228.250.213,100,353,1,3/18/2024 11:30,R_7st9ha2PXXs3YJz,,,,,35.9306,-86.8788,anonymous,EN,24,2,5,,1,,,,,,,,,,,0,0,,,,3,,0,3,0,,,,,0,,3,,3,0,0,0,,,0,3,3,3,3,0,,0,3,,,4,3,1,,,,,1,1,,4,4,8,,2,2,,1,,,1,1,1,1,,,,,1,,0,,1,,1,,1,,1,,0,,1,,0,,0,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,1,,1,,0,,0,,1,,0,,0,,1,,0,,0,,1,,0,,1,,0,,1,,0,,1,,0,,0,,1,2,2,Everything was good,10,,,,,65f878dc-1c61-b410-2535-ada03aae60b2,2,6,16,6,,3,3,37064,,2,,1
3/18/2024 11:18,3/18/2024 11:30,0,172.59.176.104,100,763,1,3/18/2024 11:30,R_2GC86fCVqdYNTa9,,,,,42.9074,-78.8197,anonymous,EN,62,1,5,1,,,,,,,,,,,0,,,0,0,,0,0,,0,,0,0,0,3,,0,0,,,0,,,0,0,0,,0,3,0,,,3,,,,5,4,2,,,,1,,1,,3,3,6,2,,,2,,,,,1,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,2,2,No,15,,,,,65f87715-5a4e-1abd-60b1-a7ef9eb596bd,1,7,1,1,9,,1,13203,,2,,1
3/18/2024 11:23,3/18/2024 11:30,0,104.28.50.147,100,454,1,3/18/2024 11:30,R_3YhqjN0e8hrPlg7,,,,,30.3471,-97.7649,anonymous,EN,45,2,5,1,,,,,,,0,0,0,0,,0,3,,,0,3,,0,,,0,0,,0,,,0,,0,,,0,,0,0,,3,,,,0,,,0,,5,12,2,,,,1,,,,4,4,8,2,,,2,1,,,,,,,,,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,2,2,,10,,,,,65f87844-b431-8d1f-16f2-3c7e5fe0588d,2,25,1,1,8,,3,78737,,1,1,
3/18/2024 11:16,3/18/2024 11:31,0,107.77.197.112,100,891,1,3/18/2024 11:31,R_3D5bsNpGQZe8n3l,,,,,32.7797,-96.8022,anonymous,EN,,2,5,,,1,,,,,0,0,0,0,,0,,0,0,,,0,,,3,3,,,0,,,0,0,,,0,,0,0,,,3,3,,,,0,,,0,2,5,2,,,,,,,1,4,4,8,1,,,2,,,,1,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,1,,1,,0,,0,,1,,0,,1,,0,,0,,1,,1,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,2,2,Some of the statements were a little odd,10,,,,,65f876c4-bf5f-48b2-08d6-81c30081606b,2,10,3,1,5,2,3,74021,,2,,1
3/18/2024 11:21,3/18/2024 11:31,0,172.56.76.128,100,597,1,3/18/2024 11:31,R_2LmWtKbBAxVquEV,,,,,28.5177,-81.4508,anonymous,EN,52,1,5,1,,,,,,,0,0,,,3,,0,0,,,0,,,3,,,0,0,,,,3,,,3,0,,,,3,,3,3,,3,,3,0,0,0,3,2,1,,,,1,,1,,3,4,5,,2,2,,,,,1,,,1,,,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,2,2,It was good,15,,,,,65f877d2-6af5-e28d-d68a-cb36256dec7d,1,1,1,1,,1,3,32714,,1,1,
3/18/2024 11:15,3/18/2024 11:31,0,172.59.88.204,100,931,1,3/18/2024 11:31,R_7pRMu7oypRu3HPo,,,,,35.049,-89.9519,anonymous,EN,53,1,5,,1,,,,,,,,,3,,,0,,,,0,,0,0,,0,,,,0,0,0,,,,,,0,3,0,3,0,0,,0,0,0,,0,0,5,8,1,,,,,,1,,1,1,8,,1,2,,,,1,,,,,1,,,0,,0,,0,,0,,1,,0,,1,,0,,0,,1,,0,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,1,,0,,1,,1,,0,,2,2,No,5,,,,,65f876b5-34b1-761d-9678-ba02d0d75cb5,1,15,2,1,,1,3,38963,,1,1,
